_id,address.building,address.coord,address.street,address.zipcode,borough,cuisine,grades,name,restaurant_id
623dfc93033c41198931691b,270,"[-73.9756857,40.7558198]",Park Avenue,10017,Manhattan,American ,"[{""date"":{""$date"":""2014-10-06T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-10-10T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2012-10-24T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-11-15T00:00:00Z""},""grade"":""A"",""score"":5}]",Chase Edr,40875955
623dfc93033c41198931691c,1675,"[-73.9833072,40.7630411]",Broadway,10019,Manhattan,American ,"[{""date"":{""$date"":""2014-03-28T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-03-21T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-03-23T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-11-16T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-05-27T00:00:00Z""},""grade"":""A"",""score"":5}]",Re: Sources,40876068
623dfc93033c41198931691d,0,"[-73.9772294,40.7527262]",Grand Central Terminal,10017,Manhattan,Italian,"[{""date"":{""$date"":""2014-08-27T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2014-04-08T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-05-22T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-10-04T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-04-23T00:00:00Z""},""grade"":""A"",""score"":12}]",Cipriani Dolci,40876078
623dfc93033c41198931691e,637,"[-74.07526600000001,40.62646]",Bay Street,10304,Staten Island,American ,"[{""date"":{""$date"":""2014-03-18T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2013-03-14T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-03-24T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-04-14T00:00:00Z""},""grade"":""A"",""score"":9}]","Jerry'S 637 Diner",40876297
623dfc93033c41198931691f,1408,"[-73.96485870000001,40.6407293]",Cortelyou Road,11226,Brooklyn,Pizza/Italian,"[{""date"":{""$date"":""2014-05-19T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-12-17T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-04-29T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-12-14T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-09-01T00:00:00Z""},""grade"":""A"",""score"":10}]",San Remo Pizzeria,40876361
623dfc93033c411989316920,66-94,"[-73.8969097,40.7058161]",Fresh Pond Road,11385,Queens,Pizza,"[{""date"":{""$date"":""2014-12-04T00:00:00Z""},""grade"":""B"",""score"":23},{""date"":{""$date"":""2014-04-03T00:00:00Z""},""grade"":""B"",""score"":25},{""date"":{""$date"":""2013-09-24T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-04-17T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-01-25T00:00:00Z""},""grade"":""A"",""score"":9}]",Corato I Pizza & Restaurant,40876472
623dfc93033c411989316921,7981,"[-84.9751215,45.4713351]",Hoyt Street,11201,Brooklyn,American ,"[{""date"":{""$date"":""2014-11-10T00:00:00Z""},""grade"":""B"",""score"":14},{""date"":{""$date"":""2013-10-21T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-06-15T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-08-07T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-03-07T00:00:00Z""},""grade"":""A"",""score"":7}]","Bijan'S",40876618
623dfc93033c411989316922,18809,"[-73.7706254,40.7112028]",Jamaica Avenue,11423,Queens,Caribbean,"[{""date"":{""$date"":""2014-11-25T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-11-30T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-04-08T00:00:00Z""},""grade"":""C"",""score"":51},{""date"":{""$date"":""2012-02-06T00:00:00Z""},""grade"":""A"",""score"":5}]",Crystal Curry House,40876695
623dfc93033c411989316923,7565,"[-73.89208789999999,40.760344]",31 Avenue,11370,Bronx,"Ice Cream, Gelato, Yogurt, Ices","[{""date"":{""$date"":""2014-02-20T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-02-04T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2012-01-25T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2011-08-17T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-05-26T00:00:00Z""},""grade"":""P"",""score"":3}]",Carvel,40876932
623dfc93033c411989316924,437,"[-73.9452549,40.7182168]",Graham Avenue,11211,Brooklyn,American ,"[{""date"":{""$date"":""2014-06-27T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-04-13T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-07-25T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-02-16T00:00:00Z""},""grade"":""A"",""score"":8}]","Daddy'S",40877242
623dfc93033c411989316925,441,"[-73.8855919,40.8618662]",East Fordham Road,10458,Bronx,American ,"[{""date"":{""$date"":""2014-09-10T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-09-18T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-09-27T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2011-10-13T00:00:00Z""},""grade"":""A"",""score"":12}]",Fordham University - Millenium Grill,40877246
623dfc93033c411989316926,2905,"[-73.91337299999999,40.775064]",23 Avenue,11105,Queens,Greek,"[{""date"":{""$date"":""2014-09-29T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2014-04-18T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-03-19T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-10-03T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2012-05-07T00:00:00Z""},""grade"":""A"",""score"":12}]","Zorba'S",40877247
623dfc93033c411989316927,4518,"[-73.86007239999999,40.7464538]",104 Street,11368,Queens,Pizza/Italian,"[{""date"":{""$date"":""2015-01-14T00:00:00Z""},""grade"":""Z"",""score"":25},{""date"":{""$date"":""2014-05-13T00:00:00Z""},""grade"":""B"",""score"":21},{""date"":{""$date"":""2013-10-07T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2013-05-15T00:00:00Z""},""grade"":""C"",""score"":40},{""date"":{""$date"":""2012-10-23T00:00:00Z""},""grade"":""B"",""score"":21},{""date"":{""$date"":""2012-05-02T00:00:00Z""},""grade"":""B"",""score"":21}]","Tony'S Pizzeria & Restaurant",40877264
623dfc93033c411989316928,441,"[-73.8855919,40.8618662]",East Fordham Road,10458,Bronx,Delicatessen,"[{""date"":{""$date"":""2014-09-17T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-10-02T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-09-14T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-09-30T00:00:00Z""},""grade"":""A"",""score"":7}]",Fordham University - Student Deli,40877285
623dfc93033c411989316929,104512,"[-73.88541699999999,40.82766]",Westchester Avenue,10459,Bronx,Bakery,"[{""date"":{""$date"":""2014-10-30T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-06-17T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-12-23T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-08-19T00:00:00Z""},""grade"":""C"",""score"":38},{""date"":{""$date"":""2013-01-15T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2011-12-29T00:00:00Z""},""grade"":""A"",""score"":7}]",La Nueva Giralda Bakery,40877421
623dfc93033c41198931692a,255,"[-73.949413,40.730884]",Greenpoint Avenue,11222,Brooklyn,Delicatessen,"[{""date"":{""$date"":""2014-12-05T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-06-28T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-12-26T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-05-28T00:00:00Z""},""grade"":""B"",""score"":21},{""date"":{""$date"":""2012-05-23T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-01-17T00:00:00Z""},""grade"":""A"",""score"":3}]",Point View Deli,40877738
623dfc93033c41198931692b,98,"[-73.9987505,40.73985880000001]",7 Avenue,10011,Manhattan,Pizza,"[{""date"":{""$date"":""2014-12-10T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-11-22T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-06-26T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-12-12T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-06-21T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-01-18T00:00:00Z""},""grade"":""A"",""score"":12}]","J 'S Pizza",40877741
623dfc93033c41198931692c,,"[-74.0085142,40.7480556]",Chelsea Piers,10011,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-12-08T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2014-06-16T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-05-01T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2012-05-04T00:00:00Z""},""grade"":""A"",""score"":12}]",Sports Center Cafe,40877855
623dfc93033c41198931692d,301,"[-73.9586478,40.8008307]",Cathedral Parkway,10026,Manhattan,Pizza,"[{""date"":{""$date"":""2014-04-02T00:00:00Z""},""grade"":""B"",""score"":23},{""date"":{""$date"":""2014-03-21T00:00:00Z""},""grade"":""P"",""score"":4},{""date"":{""$date"":""2013-10-09T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-02-25T00:00:00Z""},""grade"":""B"",""score"":22},{""date"":{""$date"":""2012-01-24T00:00:00Z""},""grade"":""A"",""score"":9}]","Papa John'S",40877857
623dfc93033c41198931692e,5007,"[-73.9861119,40.6301407]",16 Avenue,11204,Brooklyn,Jewish/Kosher,"[{""date"":{""$date"":""2014-11-17T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2014-06-24T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-12-05T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-11-21T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2012-06-15T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2012-01-03T00:00:00Z""},""grade"":""A"",""score"":9}]","Moti'S",40878231
623dfc93033c41198931692f,102,"[-73.98604499999999,40.718518]",Suffolk Street,10002,Manhattan,Japanese,"[{""date"":{""$date"":""2014-05-20T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-05-16T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2012-04-27T00:00:00Z""},""grade"":""A"",""score"":7}]",Soy,40878403
623dfc93033c411989316930,90,"[-73.94434059999999,40.7053605]",Manhattan Avenue,11206,Brooklyn,American ,"[{""date"":{""$date"":""2014-09-09T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2014-02-27T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2013-07-25T00:00:00Z""},""grade"":""C"",""score"":51},{""date"":{""$date"":""2012-11-20T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2012-04-11T00:00:00Z""},""grade"":""A"",""score"":10}]",Don Pedro Restaurant,40878507
623dfc93033c411989316931,152,"[-73.98330790000001,40.760053]",West   49 Street,10019,Manhattan,Japanese,"[{""date"":{""$date"":""2014-06-19T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-06-28T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-01-17T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-25T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2011-11-29T00:00:00Z""},""grade"":""B"",""score"":14}]",Sapporo Restaurant,40878590
623dfc93033c411989316932,173,"[-73.9405439,40.7984414]",East  116 Street,10029,Manhattan,Pizza,"[{""date"":{""$date"":""2014-08-14T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2014-03-24T00:00:00Z""},""grade"":""B"",""score"":17},{""date"":{""$date"":""2013-09-26T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-07-23T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-12-15T00:00:00Z""},""grade"":""B"",""score"":15}]",Taco Bell Pizza Hut Express,40878675
623dfc93033c411989316933,745,"[-73.9830374,40.760636]",7 Avenue,10019,Manhattan,American ,"[{""date"":{""$date"":""2015-01-08T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2014-07-02T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2014-01-31T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-12-20T00:00:00Z""},""grade"":""A"",""score"":13}]","Barclay'S Capital",40878687
623dfc93033c411989316934,115-11,"[-73.833825,40.699117]",Jamaica Avenue,11418,Queens,Bakery,"[{""date"":{""$date"":""2014-02-11T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-05-28T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-10-17T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2011-10-06T00:00:00Z""},""grade"":""A"",""score"":13}]",Girasol Bakery,40878775
623dfc93033c411989316935,1272,"[-73.95814829999999,40.8112234]",Amsterdam Avenue,10027,Manhattan,American ,"[{""date"":{""$date"":""2014-05-08T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-11-25T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-11-30T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-10-17T00:00:00Z""},""grade"":""A"",""score"":11}]",Kitchenette Uptown,40879015
623dfc93033c411989316936,0,"[-88.0778799,42.4154769]",& Grand Central,10017,Manhattan,American ,"[{""date"":{""$date"":""2014-03-14T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-03-04T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-08-30T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-03-23T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-09-07T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-03-28T00:00:00Z""},""grade"":""A"",""score"":13}]","Hyatt, Ny Central/Room Service",40879243
623dfc93033c411989316937,0,"[-73.9772294,40.7527262]",@ Grand Central,10017,Manhattan,American ,"[{""date"":{""$date"":""2015-01-15T00:00:00Z""},""grade"":""Z"",""score"":40},{""date"":{""$date"":""2014-07-14T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2014-01-06T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-07-08T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-08-24T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-04-09T00:00:00Z""},""grade"":""A"",""score"":13}]",Grand Hyatt New York Hotel,40879245
623dfc93033c411989316938,149-07,"[-73.8170153,40.7654127]",Northern Boulevard,11354,Queens,Pizza,"[{""date"":{""$date"":""2014-04-03T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-03-26T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-04-04T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-04-25T00:00:00Z""},""grade"":""A"",""score"":13}]","Domino'S Pizza",40879347
623dfc93033c411989316939,70,"[-73.99845119999999,40.7294458]",West    3 Street,10012,Manhattan,Caribbean,"[{""date"":{""$date"":""2014-08-08T00:00:00Z""},""grade"":""B"",""score"":18},{""date"":{""$date"":""2013-09-16T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-03-08T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-07-21T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-01-11T00:00:00Z""},""grade"":""A"",""score"":10}]",Negril,40879743
623dfc93033c41198931693a,1648,"[-73.95177190000001,40.77745609999999]",2 Avenue,10028,Manhattan,German,"[{""date"":{""$date"":""2014-10-29T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-05-20T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-04-23T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-10-19T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-09-13T00:00:00Z""},""grade"":""P"",""score"":0},{""date"":{""$date"":""2012-02-15T00:00:00Z""},""grade"":""A"",""score"":12}]",Heidelberg Restaurant,40880188
623dfc93033c41198931693b,50-12,"[-73.9544796,40.7423946]",Vernon Boulevard,11101,Queens,French,"[{""date"":{""$date"":""2014-08-23T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-02-19T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-08-27T00:00:00Z""},""grade"":""B"",""score"":25},{""date"":{""$date"":""2013-02-27T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-06-02T00:00:00Z""},""grade"":""B"",""score"":18},{""date"":{""$date"":""2011-12-16T00:00:00Z""},""grade"":""A"",""score"":12}]",Tournesol,40880194
623dfc93033c41198931693c,9707,"[-73.848359,40.694873]",Jamaica Avenue,11421,Queens,Irish,"[{""date"":{""$date"":""2014-10-11T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2014-03-26T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-02-05T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2012-07-31T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-02-16T00:00:00Z""},""grade"":""A"",""score"":5}]",Tavern Lounge,40880365
623dfc93033c41198931693d,776,"[-73.9910143,40.7448595]",Avenue Of The Americas,10001,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-09-10T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-07-23T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-08-10T00:00:00Z""},""grade"":""A"",""score"":4}]",Starbucks Coffee,40880619
623dfc93033c41198931693e,241,"[-73.9999275,40.718362]",Canal Street,10013,Manhattan,Café/Coffee/Tea,"[{""date"":{""$date"":""2014-03-21T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-03-14T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-03-22T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2011-04-15T00:00:00Z""},""grade"":""A"",""score"":7}]",Starbucks Coffee,40880634
623dfc93033c41198931693f,116,"[-73.9838259,40.742158]",East 27 Street,10016,Manhattan,American ,"[{""date"":{""$date"":""2013-11-27T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-10-01T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-10-12T00:00:00Z""},""grade"":""A"",""score"":9}]",Blue Smoke,40880715
623dfc93033c411989316940,761,"[-73.95012249999999,40.6712248]",Nostrand Avenue,11216,Brooklyn,Caribbean,"[{""date"":{""$date"":""2014-06-27T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-06-22T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-01-09T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2012-04-12T00:00:00Z""},""grade"":""B"",""score"":15},{""date"":{""$date"":""2011-09-09T00:00:00Z""},""grade"":""A"",""score"":0}]","Q'S Tavern",40880741
623dfc93033c411989316941,256,"[-73.9588656,40.71325940000001]",Grand Street,11211,Brooklyn,American ,"[{""date"":{""$date"":""2014-01-23T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-09-20T00:00:00Z""},""grade"":""C"",""score"":3},{""date"":{""$date"":""2013-04-03T00:00:00Z""},""grade"":""B"",""score"":22},{""date"":{""$date"":""2012-08-10T00:00:00Z""},""grade"":""B"",""score"":0},{""date"":{""$date"":""2012-03-07T00:00:00Z""},""grade"":""B"",""score"":19},{""date"":{""$date"":""2011-06-22T00:00:00Z""},""grade"":""B"",""score"":20}]",The Trash Bar,40880866
623dfc93033c411989316942,970,"[-73.9542902,40.7322304]",Manhattan Avenue,11222,Brooklyn,Thai,"[{""date"":{""$date"":""2014-01-23T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-08-29T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-08-21T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-03-30T00:00:00Z""},""grade"":""C"",""score"":35},{""date"":{""$date"":""2011-04-07T00:00:00Z""},""grade"":""A"",""score"":9}]",Ott Thai Cuisine,40880867
623dfc93033c411989316943,666,"[-73.9766459,40.7602745]",5 Avenue,10103,Manhattan,American ,"[{""date"":{""$date"":""2014-07-21T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-05-24T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-06-01T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-01-23T00:00:00Z""},""grade"":""A"",""score"":10}]","Digby'S",40880990
623dfc93033c411989316944,256-03,"[-73.7151808,40.7456966]",Union Turnpike,11004,Queens,Hamburgers,"[{""date"":{""$date"":""2015-01-17T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-01-15T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-08-12T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-08-10T00:00:00Z""},""grade"":""A"",""score"":5}]","Mcdonald'S",40881083
623dfc93033c411989316945,629,"[-73.968349,40.6781528]",Vanderbilt Avenue,11238,Brooklyn,American ,"[{""date"":{""$date"":""2014-05-07T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-10-01T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-03-14T00:00:00Z""},""grade"":""B"",""score"":26},{""date"":{""$date"":""2012-04-26T00:00:00Z""},""grade"":""B"",""score"":23},{""date"":{""$date"":""2011-12-01T00:00:00Z""},""grade"":""C"",""score"":42},{""date"":{""$date"":""2011-07-07T00:00:00Z""},""grade"":""C"",""score"":36}]",Soda Bar,40881088
623dfc93033c411989316946,42,"[-73.99147959999999,40.7145559]",Canal Street,10002,Manhattan,Chinese,"[{""date"":{""$date"":""2014-03-03T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-02-25T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-10-02T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-04-11T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2011-11-29T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-07-08T00:00:00Z""},""grade"":""A"",""score"":7}]",Ling Kee Beef Jerky,40881416
623dfc93033c411989316947,239,"[-73.987657,40.737832]",Park Avenue South,10003,Manhattan,American ,"[{""date"":{""$date"":""2014-11-28T00:00:00Z""},""grade"":""Z"",""score"":26},{""date"":{""$date"":""2013-11-12T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-06-21T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-01-04T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2012-05-10T00:00:00Z""},""grade"":""B"",""score"":21}]","Big Daddy'S Diner",40881492
623dfc93033c411989316948,117,"[-73.97922439999999,40.7780226]",West   72 Street,10023,Manhattan,"Juice, Smoothies, Fruit Salads","[{""date"":{""$date"":""2014-07-15T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-07-26T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-07-31T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2011-08-18T00:00:00Z""},""grade"":""A"",""score"":5}]",Juice Generation,40881627
623dfc93033c411989316949,135,"[-74.0228301,40.6454704]",58 Street,11220,Brooklyn,Delicatessen,"[{""date"":{""$date"":""2014-08-01T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-07-25T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-01-03T00:00:00Z""},""grade"":""A"",""score"":0}]",Bari Sandwich Shop,40881703
623dfc93033c41198931694a,146-04,"[-73.8087319,40.7015862]",Jamaica Avenue,11435,Queens,Sandwiches,"[{""date"":{""$date"":""2015-01-02T00:00:00Z""},""grade"":""Z"",""score"":27},{""date"":{""$date"":""2013-12-27T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-05-16T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-11-14T00:00:00Z""},""grade"":""B"",""score"":18},{""date"":{""$date"":""2012-04-09T00:00:00Z""},""grade"":""B"",""score"":20}]",Subway,40881793
623dfc93033c41198931694b,394,"[-73.95437849999999,40.7070204]",Broadway,11211,Brooklyn,Mediterranean,"[{""date"":{""$date"":""2014-06-26T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2013-08-30T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2013-01-05T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-09T00:00:00Z""},""grade"":""B"",""score"":21},{""date"":{""$date"":""2011-09-16T00:00:00Z""},""grade"":""B"",""score"":26}]",Moto,40882044
623dfc93033c41198931694c,60,"[-111.9975205,42.0970258]",West Side Highway,10006,Manhattan,Japanese,"[{""date"":{""$date"":""2014-03-20T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-06-28T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-07-05T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-07-27T00:00:00Z""},""grade"":""A"",""score"":2}]",Sports Center At Chelsea Piers (Sushi Bar),40882356
